oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
43015,43,58.2419,3.904115,7.80823,27.3288,136.1144,128.3045,13.03101,4.027873,0,23365,71.7,.4645287,16.8,1858,11756,11908,27.6,3,29141,.1030507,.1550393,.2715075,.2318383,0,.0177413267,8574
43016,43,34.89622,0,15.53808,34.18378,110.9841,83.13416,5.306166,0,0,28578,87.2,.5095181,32.5,2218,14131,15141,56,3.5,40339,.0868638,.1535487,.2563524,.2434369,0,.0400852773,11416
43017,43,57.20937,0,8.25423,33.01692,117.2868,97.56604,10.97936,0,0,14417,82.6,.563554,19.6,1220,6404,7986,0,24.4,13378,.0822245,.1544327,.2380027,.2805352,0,.1686350725,10636
43018,43,63.97596,4.103574,12.31072,20.51787,138.5419,117.094,0,4.108463,0,18577,59.7,.4641696,15.8,1702,9531,9469,24.4,0,34736,.0851566,.145555,.2430332,.2904767,0,.0001439429,9782
43019,43,25.90689,1.396246,17.31345,32.67216,105.5149,93.15761,7.801785,1.925699,0,399694,87.3,.4978008,39.3,22887,190753,219899,87.7,19.1,510784,.1144652,.2055585,.2538901,.1979819,.9900173067,.2337817943,15195
43020,43,53.66667,0,24.28953,24.28953,149.4934,132.883,20.91175,0,0,8412,84.8,.5273438,16.7,597,3584,4885,0,6.4,10472,.0921505,.1326394,.2551566,.295359,0,.0390565317,9345
43021,43,54.1556,0,9.184423,45.92212,122.8767,111.4992,16.70007,0,0,10602,69.1,.4711259,16.6,817,4814,6135,0,2.6,14360,.095195,.1429666,.2596797,.262883,0,.0096796657,9570
43022,43,42.76716,0,15.15553,34.09995,103.7101,110.2602,27.60906,0,0,18786,82.3,.5134783,20,1400,8458,10617,26.7,7.2,35061,.0933231,.1657968,.2532158,.2130572,0,.0486010097,11162
43023,43,51.76942,0,6.821282,23.87449,125.5965,104.5109,5.548158,0,0,29579,81,.5398107,19.8,2239,12886,16837,42.3,14.8,34854,.1003615,.1563092,.2565846,.2336317,0,.119412406,11270
43024,43,76.99583,8.079176,24.23753,52.51464,104.355,97.92219,4.721436,0,13.44267,24791,72.6,.5538092,13.6,2189,12470,10689,0,68.9,25559,.0883837,.154114,.2414414,.2159709,0,.4418404476,9627
43025,43,72.85149,0,21.42398,28.56531,161.6797,145.9608,10.47559,0,,13393,62.5,.5081456,13.5,1310,7059,6093,0,0,14669,.1035517,.14275,.2676392,.2269412,0,0,6927
43026,43,42.27222,3.688812,33.19931,51.64336,138.9719,101.6743,5.815306,4.041547,0,25773,83.1,.524974,26.5,1900,12513,13247,19.2,8.9,34725,.1069546,.1465227,.2559539,.2443485,0,.0580849532,10513
43027,43,48.75274,2.438965,19.51172,31.70654,134.6275,94.20889,11.24859,3.325795,0,44409,83.9,.5286551,24.2,3184,18967,26182,40.1,21.5,46315,.0900356,.1447047,.2413689,.287164,0,.1931339739,10277
43028,43,50.81149,0,20.43318,30.64977,125.2118,126.4577,7.966858,0,0,22399,83.9,.5308617,23.7,1757,9737,12883,29.5,17.9,25741,.0998019,.1402043,.2572938,.2536421,0,.1310749388,10983
43029,43,55.49191,6.697924,20.09377,33.48962,118.4971,97.30251,0,6.754019,0,13017,67.1,.4635836,12,1030,6206,6457,0,1.4,17095,.1075753,.1558935,.2680901,.2269669,0,.0066101199,8415
43030,43,43.76041,4.43341,0,11.08353,110.1123,83.79976,0,4.565793,0,42552,75.9,.4641931,23.5,3093,20834,22875,27.9,2.5,55853,.1009436,.1512363,.2761893,.2455553,0,.0229173008,10161
43031,43,65.60993,0,37.99969,45.59964,175.6102,165.5754,25.1004,0,,11282,72.1,.494456,14.6,1014,5772,5672,0,.1,13362,.0998354,.1400988,.2522078,.2294567,0,.0008980692,7227
43032,43,35.25081,0,11.18718,17.89949,97.86588,86.12196,15.47509,0,0,33755,76.9,.440684,27.9,2318,16783,17465,64.3,6.2,50480,.1045563,.156359,.2794968,.2221078,0,.0462559429,11127
43033,43,28.28711,.4263047,18.75741,33.67807,114.9427,99.46217,1.316586,.56486,0,238124,86,.5052569,36.1,14778,112424,131479,79.2,19.9,285536,.1012552,.1613737,.2664463,.2290709,.877927827,.1904383335,13619
43034,43,71.90343,0,0,51.50215,105.8859,115.0933,20.67825,0,0,7912,70.8,.5231529,11.4,717,3844,3907,0,1.3,6739,.0966019,.1501707,.2435079,.257605,0,.0181035762,6266
43035,43,67.29057,0,37.34304,51.34668,103.5655,123.3247,14.93429,0,0,21441,73.6,.524762,17.4,1624,9349,11950,15.5,39,23377,.0939813,.1543397,.2354879,.2332207,0,.3758395004,8650
43036,43,59.36619,5.558026,22.2321,44.46421,105.1743,130.2158,8.946144,5.892057,0,17402,78.1,.5076179,18.5,1298,8270,9531,24.8,6.2,22633,.0950382,.138382,.2594,.2601953,0,.0429903239,9654
43037,43,48.59126,0,7.756548,33.61171,100.7873,81.0031,5.446623,0,0,31167,74.7,.4759684,19.4,2467,14793,16205,10.2,3.4,44565,.1007293,.1570739,.2788062,.2271738,.2651632447,.0177942331,10358
43038,43,68.49954,10.09897,15.14845,25.24743,117.6029,110.0963,15.84284,24.61539,0,24055,76.6,.5570187,16.7,1967,11391,10909,23.2,61.3,19437,.0906004,.1524927,.2277615,.2393373,0,.4950866903,8696
43039,43,55.30023,5.763689,40.34582,63.40058,88.8569,120.4342,0,6.569007,0,15982,82.6,.499587,15.5,1153,7264,9123,24.5,10.6,21844,.0901392,.1506134,.2541659,.2559513,0,.0815784655,9564
43040,43,43.1029,0,23.89486,47.78973,161.149,99.08839,8.37942,0,0,22156,90.2,.5439425,25.3,1454,8898,13593,41.9,14.9,27888,.0853414,.135578,.2446572,.3105995,0,.1015131956,10423
43041,43,48.39138,0,16.33053,16.33053,119.2161,105.3786,13.947,0,0,12068,82.2,.53222,13.8,933,5509,6542,0,5.3,16754,.0941268,.1607974,.2756357,.233019,0,.0500179062,9723
43042,43,59.5088,0,17.34605,34.69211,145.8989,95.74614,0,0,0,4614,84.5,.5207044,18.8,354,2101,2702,0,7.6,7018,.084782,.1353662,.2503562,.2871189,0,.0397549159,9060
43043,43,44.3273,0,36.23451,57.97522,127.7879,127.7879,0,0,0,11116,87.3,.5315543,22.9,820,5134,6525,25.1,5,15795,.0878759,.1396011,.2694524,.2512187,0,.0300728079,10614
43044,43,68.68798,0,13.67241,41.01723,105.0506,114.8991,37.7501,0,0,9079,63.6,.5041122,11.5,788,4134,5193,0,.4,9297,.0932559,.1395074,.2624502,.278692,0,.0021512316,9159
43045,43,40.41982,0,12.12905,20.21509,125.067,90.38455,0,0,0,21312,74.4,.4941295,26.1,1480,10902,11178,21.2,4.3,33016,.1313303,.1460504,.2675975,.2376726,0,.0280772959,10562
43046,43,62.7288,8.459521,8.459521,42.29761,132.8519,121.497,0,8.501955,0,10739,66.2,.5006821,16.4,890,5131,5826,0,1.3,13766,.0926195,.1409269,.2709574,.2658724,0,.0043585646,7531
43047,43,29.42822,.4200869,13.86287,29.82617,95.49194,82.46576,7.401128,.4766876,0,251941,85.2,.5159965,38.2,16074,118026,138893,68.9,9.1,335749,.1259751,.1735135,.2614096,.2153275,.7774379075,.0872645935,14007
43048,43,66.77116,13.93534,41.80602,55.74136,137.8723,152.065,0,18.61504,0,9570,57.1,.4828715,16,785,4583,4729,0,23,7129,.1197924,.1739374,.2480011,.2373404,0,.2400056109,8285
43049,43,67.58604,0,37.78754,47.23442,140.8954,122.6936,20.91175,0,0,22222,79.7,.5411636,15.3,1802,10021,11360,17.3,37.8,23491,.1003789,.1633817,.2378358,.2271934,0,.3121621046,8607
43050,43,42.67381,0,17.14384,30.85891,115.1367,89.18375,5.705809,0,0,28254,78.8,.5115287,17.1,2259,13358,14779,28.7,1.8,35303,.1008413,.1502139,.2449367,.2431238,0,.0112455032,10094
43051,43,55.05042,0,11.6198,11.6198,134.8322,110.3173,0,0,0,6247,83.9,.5429622,17.9,487,2991,3342,0,1.9,9247,.0972207,.1446956,.2472153,.2467827,0,.0087595977,8180
43052,43,45.91065,4.774637,28.64782,42.97173,142.5129,86.4235,7.137759,5.467469,0,23822,82.3,.5268391,22.2,1907,10861,13196,28.6,13.2,28157,.0922328,.1520403,.2518734,.2563838,0,.0846325958,10704
43053,43,35.98536,4.421062,17.68425,48.63168,107.5776,100.1585,0,4.501868,0,23810,84.4,.5287256,22.6,1861,11401,12933,37,1.9,31255,.0905775,.1522316,.2709647,.2502,.0093425052,.0115821469,12006
43054,43,44.0963,5.567309,27.83654,41.75481,114.9068,90.63605,0,5.944596,0,33405,79.4,.5119753,23.2,2588,16200,17990,45.5,5.3,42383,.1007008,.1541656,.2639502,.2385154,0,.0469527877,10508
43055,43,58.58936,0,27.50729,49.51312,81.67523,112.5608,9.701203,0,0,18187,87.6,.5419847,18.8,1500,8253,10109,0,6.9,22422,.0809027,.1423156,.2656766,.2656766,0,.0639550442,9185
43056,43,56.2254,0,24.86531,41.44219,121.1693,112.0816,0,0,0,11943,79.2,.4705882,12.4,939,5491,7011,0,1,15906,.1004652,.1540299,.2530492,.239155,0,.0037721614,10158
43057,43,45.02066,0,12.78936,30.37473,96.95074,96.07927,0,0,0,61139,86.8,.5526945,31.7,4036,27185,33486,61,34,77982,.1099228,.1619092,.2455438,.2205894,.6795029622,.3100202611,11655
43058,43,48.48571,0,27.13827,40.70741,97.36703,144.6982,6.788866,0,0,21197,70.6,.495892,18.5,1724,10589,10453,19.6,6.4,24860,.0946903,.1575221,.2660097,.2197908,0,.0407079646,9274
43059,43,42.57016,0,32.10067,32.10067,131.8964,117.1551,0,0,0,17235,82.7,.4995221,27.7,1195,7323,9849,37.6,11.7,21539,.0950369,.1549747,.2565579,.2424904,0,.0885370723,11248
43060,43,37.48969,0,12.20554,36.61662,106.1352,106.4474,7.669888,0,0,41565,84.4,.497742,27.5,2846,19265,23191,49.3,20.1,54812,.0913121,.1668613,.2549259,.2261549,0,.1555133912,11942
43061,43,65.37944,0,0,31.45149,131.3875,126.6951,0,0,0,5205,69.8,.479684,13.7,468,2658,2528,0,5,8033,.1050666,.1450268,.2854475,.2149882,0,.0187974605,9237
43062,43,55.42995,3.965579,11.89674,39.65579,125.322,112.5577,20.3666,4.09316,0,23387,77.5,.5193858,18.2,2047,11787,11686,17.8,3.9,30541,.1092302,.1443306,.265119,.229724,0,.0259323532,9080
43063,43,36.42443,0,19.44332,35.89537,84.70882,85.38649,2.998141,0,0,56362,77.7,.3880308,35.3,3105,31013,25106,47.6,19.3,100498,.157625,.2009791,.2294374,.1473761,.754811041,.1780930964,11056
43064,43,43.17376,0,0,0,139.8293,80.95378,0,0,0,3388,88.8,.5278155,20.5,271,1474,2026,0,8.5,4721,.0923533,.1378945,.2821436,.2349079,0,.0364329591,11545
43065,43,65.86443,0,6.874742,13.74948,119.4168,128.4483,10.78051,0,0,13944,77.3,.4785714,13.8,1301,7280,7186,0,2.1,17300,.1020809,.1716185,.2639306,.2052601,0,.011734104,7722
43066,43,42.25566,0,24.91635,32.03531,126.3609,92.93935,0,0,0,27139,88,.5206782,26.8,1847,11147,16153,42.1,11.9,31717,.0923795,.1416591,.2657565,.2516316,0,.1021218905,11096
43067,43,64.09357,0,20.27301,20.27301,136.0898,117.2879,0,0,0,14557,66.4,.4621944,14.2,1217,7036,7806,19.2,.5,17636,.0972443,.1397142,.2658766,.2561238,0,.0024948968,8622
43068,43,58.10474,0,41.15226,61.72839,208.1568,121.0214,0,0,0,5217,85.3,.5286325,16,482,2340,3086,0,3.6,6612,.0772837,.1335451,.2530248,.2837265,0,.0170901391,9260
43069,43,61.96959,0,0,27.10027,93.95553,118.3144,0,0,,4407,66,.4713262,12.6,396,2232,2255,0,.1,4548,.0853122,.1319261,.255277,.2845207,0,0,9564
43070,43,41.80651,0,16.28665,24.42997,96.05571,130.8759,0,0,0,12208,75.2,.5087114,18.3,1103,6084,6212,0,.2,13643,.099245,.1392656,.2730338,.2459137,0,0,9311
43071,43,49.79172,0,9.05469,33.20053,96.84626,90.97679,0,0,0,29141,78.2,.5743558,22.1,2117,14592,15285,26.7,1.8,51373,.1690966,.152259,.2419559,.2183637,0,.0180055671,11004
43072,43,52.02466,0,18.90181,28.35271,120.1059,97.81077,10.05834,0,0,15655,79.2,.525861,22.1,1315,7637,8104,22.1,4,24344,.1053237,.1461962,.2598998,.2343904,0,.0218534341,9333
43073,43,35.73552,0,15.05193,22.57789,101.3356,87.75793,3.673499,0,0,40128,81.6,.4970686,26,3025,19786,20208,36.3,4.1,47227,.088551,.1389883,.2771296,.2602537,0,.0324814195,12015
43074,43,42.91534,0,6.241418,28.08638,113.2356,104.7653,0,0,0,27368,81.5,.498578,25.1,1940,12307,15222,33.7,17.5,41494,.0886875,.1720731,.2568323,.2109221,0,.109076011,12077
43075,43,36.50462,0,13.345,23.72444,87.95017,90.34486,6.198091,0,0,52568,84.5,.453616,37.5,2910,26701,26469,43.2,13.6,118570,.1393185,.1895336,.2495066,.1522139,0,.0892215569,12536
43076,43,69.40298,0,38.42143,49.39898,148.2041,123.35,8.979885,0,,15567,80.1,.5559423,14.2,1549,8044,7167,0,0,18358,.1036061,.1518139,.2497549,.2027454,0,.0010894433,7803
43077,43,51.7669,0,52.2466,78.3699,88.69894,137.0802,0,0,0,5906,74.2,.5295269,18.5,517,3065,2870,0,0,8863,.1071872,.1561548,.2730452,.2094099,0,0,9377
43078,43,49.97688,3.041363,21.28954,54.74453,95.18475,92.05109,6.485085,3.069179,0,24174,70,.4575153,21,1947,12122,12739,11.9,.8,51043,.0928629,.1614129,.28188,.2242031,0,.0037027604,10848
43079,43,32.97726,2.618589,18.4756,35.20548,100.7845,98.95005,5.576001,2.694393,2.578183,627896,86.2,.5005809,39.8,37220,306408,327143,87.8,36.3,826330,.1109472,.1823339,.2519974,.1807389,.9216075902,.4360763859,13330
43080,43,47.09892,8.410429,16.82086,58.873,101.2336,98.10265,15.54726,8.851124,0,12629,79.6,.491729,19.2,842,5078,7176,0,5.1,14143,.084282,.1582408,.2481086,.2556742,0,.035494591,10950
43081,43,56.13577,0,15.62012,15.62012,125.5655,113.5249,0,0,0,7690,82.1,.5016002,14.9,629,3437,4468,0,3,9479,.0896719,.1365123,.2644794,.2900095,0,.0107606288,9935
43082,43,29.29195,0,11.5463,30.51521,111.7339,76.38184,5.437738,0,0,115236,81.9,.4742607,33.6,8073,57422,61164,47.2,2.2,143596,.0952255,.1494819,.2807599,.2488649,.7163709296,.0164628541,12725
43083,43,40.93612,1.269954,7.619725,21.58922,90.38705,85.62984,4.369865,1.3611,0,35757,79.1,.5103684,23.2,2569,16396,20255,21.8,11.4,103281,.0914108,.1633021,.2882718,.1823956,.34678208,.05210058,13497
43084,43,58.50139,0,25.54768,41.51498,102.4983,96.71638,32.33555,0,0,28157,77.8,.5207791,18.6,2355,14221,13565,18.5,39.2,37568,.0954536,.1672434,.2466195,.1844921,0,.2358390119,9796
43085,43,49.51456,0,22.38639,44.77278,154.5433,149.3046,32.8084,0,0,4988,75.3,.5205164,15.6,333,2169,2838,0,16.9,5920,.0918919,.1451014,.2557432,.2673987,0,.1442567568,9618
43086,43,37.68923,0,7.400829,37.00414,139.3455,90.16476,11.05217,0,0,15271,85.3,.5623711,23.6,1190,7271,8085,21.3,0,16549,.087256,.1495559,.2620098,.2820714,0,.0001208532,10727
43087,43,55.35672,0,0,19.49128,130.4903,107.5469,0,0,,8472,72.7,.5555819,12.4,716,4219,4274,0,0,13694,.1058858,.1697094,.2620126,.1950489,0,0,8351
43088,43,63.65524,0,0,0,105.7269,148.0176,42.73504,0,,3852,75.2,.5148088,10.2,335,1857,1787,0,.8,4846,.1027652,.1588939,.26104,.2193562,0,0,8186
43089,43,46.60542,0,25.79029,44.21192,116.5908,101.3405,14.04692,0,0,22924,84.5,.5119705,23.5,1646,10860,12782,39,4.8,32992,.0973569,.1515822,.2575776,.2440895,0,.0372514549,10472
43090,43,35.66943,0,11.57056,30.37272,118.6222,82.23505,5.468067,0,0,64800,81,.5158336,31,4420,30568,35865,46.1,3.9,92315,.1254292,.1605048,.261041,.2345989,.6304175919,.033743162,11949
43091,43,57.91176,0,16.53986,41.34965,98.69032,138.1664,12.791,0,0,12066,75.1,.5079122,14.8,1034,5877,6060,0,1.7,13935,.1029064,.1472551,.2559742,.2416936,0,.0088266954,8240
43092,43,45.52518,0,26.1963,65.49075,134.1885,95.63437,26.34352,0,0,24193,90.3,.5731137,21.7,1580,9834,14727,20.3,7.2,31972,.1627049,.1433129,.2226323,.2494996,0,.06618291,9857
43093,43,54.60361,0,6.23558,18.70674,79.29467,100.4923,0,0,0,15975,75.6,.5048017,18.4,1230,7185,8607,29,2.7,20090,.0849179,.1478845,.2563464,.2670483,0,.0174713788,9299
43094,43,40.88143,3.901069,11.70321,31.20855,74.78238,89.26592,6.138735,2.154476,21.30833,26110,82.7,.5094481,26.8,1770,12013,13249,27.6,20,81021,.0737957,.1528122,.3273225,.157379,.2023179176,.0672047988,19339
43095,43,39.08576,8.416092,16.83218,42.08046,88.14098,83.32782,6.23286,7.003945,22.29157,27673,80.5,.5023681,25.9,1898,12246,15776,38,14.9,67675,.0880236,.1684226,.2957518,.1758847,.2255042482,.0692279276,13681
44001,44,46.32908,7.151797,14.30359,32.18309,127.5172,109.3005,6.027728,4.624705,16.42306,27770,89.8,.5801973,31.6,2076,11453,16629,49.6,29.7,48024,.1161919,.2238256,.2258038,.2008787,0,.2323421623,9384
44003,44,34.96428,6.833168,23.91609,39.29072,92.28645,103.5213,0,8.550845,0,40072,84.9,.505837,31.6,2761,18160,21879,50.6,17.7,69884,.0971038,.1575182,.2401694,.2185479,0,.1534256768,11248
44004,44,35.88135,0,0,28.05836,104.8323,104.8323,0,0,0,7098,73.5,.4537432,32.7,458,3286,3701,56,4,17892,.0726582,.135256,.2373128,.3039906,0,.0149787615,11394
44005,44,19.96127,0,54.77451,54.77451,99.30048,92.68045,0,0,0,6197,96.5,.512792,34.8,408,2697,3443,0,.3,7973,.0694845,.1511351,.2546093,.2404365,.1142606296,.0018813496,11719
44006,44,16.51139,0,68.77579,137.5516,178.5459,185.6878,0,0,,1983,0,.5759577,53,132,757,1217,0,.2,2021,.0529441,.1241959,.21524,.329045,0,0,11212
44007,44,54.42751,8.301511,24.90453,45.65831,132.5727,100.1347,7.400829,8.37521,0,18559,72,.5088732,22.7,1698,9354,9185,33.3,1,30533,.0912455,.1473815,.2353847,.1952314,0,.0037336652,8447
44008,44,46.79524,7.724394,92.69273,100.4171,198.4488,111.7899,0,9.584052,0,13801,92.5,.5623463,17.8,915,5285,8587,0,21.4,19832,.0737697,.1422953,.2429407,.2713292,0,.132412263,11837
44009,44,32.47343,0,12.96344,12.96344,100.4078,120.8992,0,0,0,9129,86.3,.4919073,34.7,660,4572,4626,42.6,4,7064,.0795583,.1248584,.2498584,.2467441,0,.0215175538,10043
44010,44,39.76022,0,24.05002,48.10005,153.5972,120.8298,0,0,0,4108,83.1,.5606167,35.4,278,1427,2497,0,.5,10562,.0537777,.1362431,.2664268,.3089377,0,.0032190873,12798
44011,44,55.64332,0,60.62749,65.67979,150.2639,127.979,9.908838,0,0,17118,88.3,.5673831,22.4,1164,6886,9891,55.8,31.3,38263,.0689962,.1640227,.2648773,.2097588,0,.1179207067,10300
44012,44,28.77415,30.27551,0,60.55101,177.8353,88.91763,0,32.77614,0,5885,90.8,.522369,31.9,373,2347,3617,64.3,4,4385,.0704675,.1103763,.2280502,.3769669,0,.0410490308,11040
44013,44,46.44845,4.095004,20.47502,32.76003,108.2191,78.197,5.789047,4.276977,0,23584,76.3,.4545811,35.1,1702,12759,10860,58.1,2.3,25135,.102964,.1648299,.225741,.189815,0,.0319872687,8619
44014,44,33.70319,4.455369,20.04916,42.326,75.15455,87.00858,7.299537,4.641965,4.280822,93989,76.4,.3806769,40.6,5591,49609,46444,65.8,11.3,191088,.1461002,.1987566,.2151208,.1534529,.8054456585,.1887454995,10908
44015,44,34.76189,2.220131,13.42651,33.72485,110.883,86.63347,5.794006,2.407445,0,686409,77.9,.4718318,39.2,45321,349987,337423,93.4,6.6,1185394,.112533,.1815649,.2409418,.1727628,.941265942,.0713686757,11827
44016,44,38.20781,0,30.65604,61.31208,176.1488,166.8778,0,0,0,3664,92.4,.5748202,28.8,249,1390,2282,0,2.8,5972,.0720027,.1257535,.2414601,.3129605,0,.0056932351,12388
44017,44,27.3,0,0,135.1351,35.95182,125.8314,0,0,0,1000,0,.5653021,38.8,95,513,574,0,0,799,.0550688,.1501877,.2565707,.2590739,0,.0050062578,17533
44018,44,41.38157,0,60.35732,96.5717,163.318,108.8787,0,0,0,10859,90.6,.5879136,29.4,677,3657,7224,0,3.4,15125,.064,.1219835,.2286281,.3467107,0,.0200991736,10992
44019,44,38.84724,0,18.17879,27.26818,100.102,87.77209,5.331627,0,0,60534,87.4,.5502961,33.3,4312,26175,34281,59.7,24,81665,.0844915,.1550726,.2546746,.2319598,.5197208106,.218967734,11846
44020,44,22.80053,2.073857,23.50371,40.09457,79.05676,97.80669,0,2.257472,0,76822,91.3,.4935826,39.2,5324,39580,39792,58.7,12,191707,.0921145,.194406,.2694372,.1510065,.1371467917,.0822087874,13468
44021,44,39.55526,1.657468,28.17695,36.46429,85.03749,80.70131,7.473842,2.093233,0,45065,86.4,.6118822,44.9,2598,24137,20872,86.7,20.8,121862,.3209286,.1757562,.1791617,.1117083,.883179334,.1119134759,10987
44022,44,44.9589,0,0,48.44961,101.1541,133.3395,25.29084,0,0,6351,81,.6266982,45.3,420,3386,3037,73.7,.7,8681,.1573551,.1458357,.2337288,.2313098,0,.0061052874,10730
44023,44,36.55381,0,88.53475,88.53475,154.138,130.4245,0,0,0,3640,79.9,.5374476,35.8,280,1669,1891,0,5.3,1971,.0476915,.1136479,.2491121,.3089802,0,.030948757,10058
44024,44,53.07256,0,11.93602,11.93602,124.5203,104.1071,0,0,0,8300,81,.5163556,25,726,4555,4010,75.7,.1,8204,.0944661,.1431009,.2113603,.2219649,0,.0013408094,6623
44025,44,36.58385,0,16.07717,20.09646,137.1228,94.4202,17.40644,0,0,24744,93.4,.6390742,37.4,1605,9592,15297,68.6,3,34371,.0958075,.1341829,.2280993,.271828,0,.0440196677,9797
44026,44,53.36193,0,30.40746,30.40746,172.5024,122.3421,0,0,0,11422,90.7,.5916173,21.8,831,4557,6472,0,31.3,13625,.0888807,.1355596,.2217248,.2896881,0,.1782018349,9354
44027,44,33.54146,0,0,8.223008,131.29,95.63096,18.6846,0,0,9205,83.8,.5317609,30.3,649,3731,5518,0,1.8,22677,.0601931,.1262954,.2240155,.3412709,0,.0115535565,11530
44028,44,54.19057,0,15.33194,35.77452,134.0282,101.8315,9.142439,0,0,17124,78.2,.5244521,26.8,1240,7484,9579,60.9,15,26392,.1155653,.1511443,.2231358,.2152925,0,.1069263413,9242
44029,44,34.17323,0,20.91503,31.37255,104.9605,98.78634,7.159221,0,0,16752,79.1,.4648511,36,1146,9033,7628,53.4,5,19053,.0812995,.1527319,.2487797,.2202278,0,.0301264893,10374
44030,44,32.77533,0,79.50179,119.2527,120.6093,92.15091,0,0,,7945,96,.5464334,34,561,2972,5022,0,0,11859,.058521,.1387975,.2454676,.2790286,0,0,10353
44031,44,59.03671,1.283576,13.69148,27.38296,93.43415,81.16689,12.56795,1.291984,0,151454,79.8,.5035607,31.2,11112,82006,65994,77,.6,260120,.1091727,.1468053,.2109796,.1792865,.757911733,.0034714747,7125
44032,44,48.05595,0,0,0,211.1094,124.9768,0,0,0,7793,84.4,.5467669,28.7,539,3325,4547,48.4,38,9904,.0800687,.1318659,.2429322,.2858441,0,.2384894992,9936
44033,44,18.31882,0,0,66.14851,123.5302,112.0922,0,0,0,7807,92.8,.531579,44.3,525,3800,3978,0,.3,6576,.0620438,.142944,.2390511,.2530414,0,.0022810219,11710
44034,44,45.5691,4.107789,12.32337,16.43115,138.5318,126.673,13.61656,0,15.06024,24327,89.8,.5620345,25.6,1812,10204,13198,17.3,29.7,29982,.0819158,.1360149,.2426789,.268261,0,.2021546261,9391
44035,44,33.27475,0,23.39364,31.19151,86.61915,101.0557,13.33333,0,0,9121,84.5,.5276266,40.3,662,4778,4028,32.9,4.2,9070,.0895259,.1389195,.2223815,.1898567,0,.0263506064,7510
44036,44,31.61889,12.16841,42.58944,66.92626,81.89928,123.3423,0,15.02742,0,10679,91.3,.5251927,32.1,743,5061,5454,0,22.1,20088,.081591,.1573078,.2848965,.1753783,.1350059737,.1215651135,12218
44037,44,49.75322,0,27.51599,37.83449,111.5883,126.4936,11.49425,0,0,32813,87.5,.5547035,27,2269,13171,20149,43.8,25.7,41049,.0977369,.1442422,.2306999,.2672903,0,.1688713489,9195
44038,44,33.51191,0,0,40.53506,246.4431,95.26373,0,0,0,8443,91.4,.5277778,33.4,523,3384,5151,76,6.2,5953,.0559382,.1261549,.2198891,.3337813,0,.0539223921,9888
44039,44,24.02442,0,14.94768,29.89537,106.1756,87.15909,0,0,0,8369,92.2,.5319965,31.4,575,3391,5060,36.7,1,10024,.0590583,.1456504,.2522945,.2799282,0,.0034916201,10978
44040,44,31.19396,0,39.61965,39.61965,162.0629,86.43353,0,0,0,6384,71.9,.4681042,35.9,515,3339,3063,42.6,4.6,4377,.0913868,.1478181,.2206991,.2069911,0,.0534612748,8533
44041,44,20.86743,0,0,48.33253,161.3971,132.4284,0,0,,3666,91.6,.5470852,38.9,244,1561,2091,0,.1,3424,.0563668,.1150701,.2088201,.3890187,0,0,10220
44042,44,39.9642,0,27.48763,54.97526,222.6128,97.63718,16.56726,0,0,12334,89.7,.5499242,34.7,832,4617,7962,51.1,2.6,9710,.0566426,.1192585,.215242,.3656025,0,.024407827,9353
